Date,Open,High,Low,Close,Volume,OpenInt
2011-03-21,17.077,17.077,16.38,16.89,3152,0
2011-03-22,16.853,16.876,16.845,16.868,2023,0
2011-03-23,16.744,16.898,16.744,16.89,405,0
2011-03-24,17.077,17.098,16.905,17.098,2264,0
2011-03-25,17.037,17.132,16.991,17.029,5642,0
2011-03-28,16.975,17.021,16.96,16.96,896,0
2011-03-29,16.937,17.029,16.937,17.021,2374,0
2011-03-30,17.098,17.16,17.098,17.16,1852,0
2011-03-31,17.138,17.184,17.095,17.176,18829,0
2011-04-01,17.184,17.316,17.139,17.307,4990,0
2011-04-04,17.385,17.48,17.353,17.385,4177,0
2011-04-05,17.407,17.407,17.393,17.407,907,0
2011-04-06,17.609,17.609,17.572,17.588,1725,0
2011-04-07,17.539,17.604,17.517,17.563,7369,0
2011-04-08,17.797,17.797,17.663,17.663,21843,0
2011-04-11,17.702,17.702,17.693,17.693,1283,0
2011-04-12,17.4,17.509,17.4,17.509,844,0
2011-04-13,17.572,17.572,17.572,17.572,6019,0
2011-04-14,17.463,17.524,17.44,17.524,3626,0
2011-04-15,17.455,17.5,17.455,17.455,5739,0
2011-04-18,17.052,17.052,16.952,17.021,4523,0
2011-04-19,17.09,17.115,17.069,17.115,1147,0
2011-04-20,17.604,17.618,17.555,17.555,1797,0
2011-04-21,17.693,17.702,17.679,17.679,1310,0
2011-04-25,17.625,17.749,17.625,17.679,7082,0
2011-04-26,17.772,17.824,17.772,17.815,7776,0
2011-04-27,17.964,18.081,17.925,18.081,2193,0
2011-04-28,18.088,18.088,18.081,18.081,520,0
2011-04-29,18.16,18.195,18.16,18.195,6247,0
2011-05-02,18.251,18.337,18.149,18.149,3603,0
2011-05-03,18.033,18.104,18.033,18.057,27512,0
2011-05-04,17.925,17.925,17.896,17.896,1687,0
2011-05-05,16.31,17.663,16.31,17.493,30608,0
2011-05-06,17.463,17.472,17.463,17.472,279,0
2011-05-09,17.4,17.4,17.4,17.4,3419,0
2011-05-10,17.67,17.67,17.67,17.67,139,0
2011-05-11,17.67,17.67,17.346,17.485,2775,0
2011-05-12,17.346,17.517,17.346,17.517,1788,0
2011-05-13,17.463,17.463,17.255,17.277,970,0
2011-05-17,17.124,17.231,17.124,17.231,3365,0
2011-05-18,17.307,17.346,17.307,17.323,907,0
2011-05-19,17.415,17.415,17.415,17.415,602,0
2011-05-20,17.291,17.472,17.291,17.291,907,0
2011-05-23,16.922,16.945,16.823,16.922,14329,0
2011-05-24,16.975,16.975,16.937,16.968,1430,0
2011-05-25,16.93,17.098,16.93,17.098,520,0
2011-05-26,17.209,17.255,17.106,17.255,1707,0
2011-05-27,17.388,17.412,17.381,17.412,6283,0
2011-05-31,17.692,17.692,17.559,17.639,2553,0
2011-06-01,17.509,17.509,17.346,17.346,980,0
2011-06-02,17.214,17.353,17.176,17.331,4208,0
2011-06-03,16.492,17.362,16.492,17.3,1861,0
2011-06-06,17.246,17.246,17.246,17.246,776,0
2011-06-07,17.341,17.396,16.574,17.334,3366,0
2011-06-08,17.089,17.132,17.036,17.036,2180,0
2011-06-09,17.139,17.155,17.139,17.155,6871,0
2011-06-10,16.927,16.927,16.768,16.768,3228,0
2011-06-13,16.853,16.876,16.845,16.868,17548,0
2011-06-14,17.051,17.155,17.051,17.059,15010,0
2011-06-15,16.785,16.785,16.314,16.566,99892,0
2011-06-16,16.558,16.558,16.49,16.558,388,0
2011-06-17,16.676,16.785,16.612,16.684,229354,0
2011-06-20,16.653,16.684,16.635,16.635,2015,0
2011-06-21,16.887,16.99,16.887,16.99,2252,0
2011-06-22,16.95,16.95,16.841,16.841,2789,0
2011-06-23,16.447,16.51,16.339,16.51,1996,0
2011-06-24,16.481,16.481,16.347,16.347,20110,0
2011-06-27,16.496,16.582,16.496,16.582,263,0
2011-06-28,16.69,16.69,16.69,16.69,215,0
2011-06-29,16.95,16.99,16.865,16.95,2266,0
2011-06-30,17.176,17.266,17.176,17.233,3770,0
2011-07-01,17.419,17.482,17.419,17.482,1308,0
2011-07-05,17.325,17.396,17.325,17.325,759,0
2011-07-06,17.132,17.216,17.132,17.21,2261,0
2011-07-08,17.24,17.24,17.098,17.185,7274,0
2011-07-11,16.76,16.785,16.627,16.627,1342,0
2011-07-12,16.519,16.534,16.472,16.472,638,0
2011-07-13,16.597,16.768,16.597,16.69,73824,0
2011-07-14,16.76,16.81,16.543,16.543,5535,0
2011-07-15,16.667,16.667,16.519,16.519,10966,0
2011-07-18,16.369,16.369,16.119,16.243,20095,0
2011-07-19,16.447,16.551,16.447,16.534,4687,0
2011-07-20,16.716,16.819,16.635,16.74,6361,0
2011-07-21,17.161,17.161,16.998,17.161,1754,0
2011-07-22,17.139,17.155,17.124,17.124,2808,0
2011-07-25,17.059,17.077,17.036,17.036,4389,0
2011-07-26,17.029,17.187,17.021,17.171,1413,0
2011-07-27,16.887,16.887,16.723,16.723,1663,0
2011-07-29,16.558,16.731,16.542,16.731,1763,0
2011-08-01,16.785,16.785,16.292,16.472,30370,0
2011-08-02,16.274,16.346,16.005,16.02,13907,0
2011-08-03,16.151,16.19,15.853,16.056,6921,0
2011-08-04,15.642,15.642,15.077,15.123,18331,0
2011-08-05,15.014,15.303,14.623,15.21,28966,0
2011-08-08,14.686,14.819,14.56,14.599,7174,0
2011-08-09,14.662,14.788,14.096,14.78,8828,0
2011-08-10,14.45,14.535,14.075,14.075,2159,0
2011-08-11,13.972,14.543,13.947,14.535,5763,0
2011-08-12,14.96,15.102,14.96,15.014,12828,0
2011-08-15,15.242,15.368,15.242,15.344,3713,0
2011-08-16,15.185,15.185,15.178,15.178,492,0
2011-08-17,15.337,15.376,15.227,15.242,4172,0
2011-08-18,14.644,14.662,14.473,14.473,4129,0
2011-08-19,13.845,14.56,13.845,14.253,4210,0
2011-08-22,14.78,14.78,14.466,14.466,3292,0
2011-08-23,14.709,14.819,14.709,14.819,3318,0
2011-08-24,14.937,14.937,14.849,14.863,9470,0
2011-08-25,14.504,14.552,14.504,14.552,800,0
2011-08-26,14.347,14.615,14.347,14.615,1148,0
2011-08-29,14.982,14.982,14.982,14.982,256,0
2011-08-31,15.187,15.23,15.117,15.124,2417,0
2011-09-02,14.79,14.79,14.732,14.732,1148,0
2011-09-06,14.104,14.199,13.994,14.199,4371,0
2011-09-07,14.356,14.601,14.127,14.601,5771,0
2011-09-08,14.459,14.459,14.403,14.403,445,0
2011-09-09,13.978,14.074,13.813,13.94,2808,0
2011-09-12,13.526,13.727,13.479,13.727,6306,0
2011-09-13,13.694,13.945,13.694,13.945,32681,0
2011-09-14,13.789,14.119,13.789,14.119,1207,0
2011-09-15,14.333,14.458,14.333,14.458,766,0
2011-09-16,14.514,14.514,14.34,14.34,5396,0
2011-09-19,13.883,14.033,13.883,14.025,9254,0
2011-09-20,14.104,14.302,14.074,14.182,8503,0
2011-09-21,14.042,14.081,13.813,13.813,1758,0
2011-09-22,13.245,13.409,13.221,13.221,4693,0
2011-09-23,13.292,13.68,13.173,13.339,23959,0
2011-09-26,13.568,13.732,13.481,13.732,635,0
2011-09-27,14.104,14.238,14.088,14.088,3174,0
2011-09-28,14.042,14.042,13.813,13.813,1391,0
2011-09-29,14.215,14.215,13.899,13.994,1408,0
2011-09-30,13.892,13.892,13.73,13.73,684,0
2011-10-03,13.449,13.449,12.968,13.331,68898,0
2011-10-04,13.008,13.323,13.008,13.173,4106,0
2011-10-05,13.552,13.828,13.466,13.828,915,0
2011-10-06,13.797,14.095,13.797,14.095,2710,0
2011-10-07,14.246,14.246,14.127,14.127,505,0
2011-10-10,14.672,14.672,14.545,14.545,1615,0
2011-10-11,14.633,14.633,14.554,14.56,6592,0
2011-10-12,14.796,14.971,14.796,14.963,5526,0
2011-10-13,14.734,14.909,14.68,14.909,7683,0
2011-10-14,15.092,15.114,15.011,15.06,2001,0
2011-10-17,14.805,14.805,14.759,14.759,1391,0
2011-10-18,14.688,15.018,14.688,15.018,1649,0
2011-10-19,14.727,14.987,14.712,14.718,7099,0
2011-10-20,14.875,14.875,14.75,14.75,430,0
2011-10-21,15.145,15.145,15.074,15.145,3777,0
2011-10-24,15.092,15.399,15.092,15.399,4139,0
2011-10-25,15.249,15.335,15.249,15.264,8575,0
2011-10-26,15.335,15.445,15.12,15.445,6401,0
2011-10-27,16.036,16.226,15.894,16.226,9643,0
2011-10-28,15.959,16.012,15.959,16.012,2179,0
2011-11-01,14.616,15.018,14.174,14.893,4543,0
2011-11-02,14.994,15.003,14.987,14.987,5638,0
2011-11-03,15.293,15.46,15.217,15.46,4590,0
2011-11-04,15.18,15.247,15.141,15.247,1142,0
2011-11-08,15.383,15.383,15.383,15.383,635,0
2011-11-09,14.858,14.893,14.672,14.672,2376,0
2011-11-10,14.875,14.875,14.805,14.83,787,0
2011-11-11,15.145,15.191,15.145,15.17,1136,0
2011-11-14,14.987,14.987,14.901,14.901,1722,0
2011-11-15,14.941,14.95,14.884,14.95,9063,0
2011-11-16,14.759,14.918,14.742,14.75,11657,0
2011-11-17,14.705,14.705,14.522,14.522,388,0
2011-11-18,14.56,14.609,14.56,14.577,1774,0
2011-11-21,14.199,14.23,14.119,14.23,3874,0
2011-11-22,14.142,14.142,14.142,14.142,128,0
2011-11-23,13.971,13.971,13.723,13.723,2872,0
2011-11-25,13.687,13.694,13.687,13.687,254,0
2011-11-28,14.238,14.238,14.151,14.151,1034,0
2011-11-29,14.246,14.31,14.246,14.294,1886,0
2011-11-30,14.876,14.909,14.858,14.876,3550,0
2011-12-02,14.973,15.006,14.851,14.851,3424,0
2011-12-05,15.137,15.137,14.926,14.963,18302,0
2011-12-06,15.013,15.013,15.013,15.013,951,0
2011-12-07,14.95,15.055,14.95,15.047,1681,0
2011-12-08,14.702,14.95,14.694,14.694,4206,0
2011-12-09,14.95,15.039,14.95,15.006,2254,0
2011-12-12,14.68,14.68,14.506,14.616,3042,0
2011-12-13,14.564,14.573,14.42,14.42,647,0
2011-12-14,14.251,14.27,14.197,14.27,1284,0
2011-12-15,14.396,14.411,14.356,14.411,901,0
2011-12-16,14.445,14.445,14.245,14.245,1884,0
2011-12-19,14.356,14.356,14.339,14.339,374,0
2011-12-20,14.621,14.621,14.621,14.621,125,0
2011-12-21,14.461,14.533,14.42,14.533,25082,0
2011-12-22,14.614,14.74,14.614,14.74,3267,0
2011-12-23,14.749,14.851,14.749,14.851,7732,0
2011-12-27,14.851,14.919,14.839,14.902,4577,0
2011-12-28,14.636,14.643,14.606,14.643,1709,0
2011-12-29,14.749,14.794,14.74,14.79,5331,0
2011-12-30,14.782,14.926,14.782,14.926,2650,0
2012-01-03,15.285,15.375,15.285,15.301,5582,0
2012-01-05,14.839,14.926,14.794,14.926,1098,0
2012-01-06,14.894,14.894,14.782,14.829,979,0
2012-01-09,14.822,14.851,14.782,14.813,1028,0
2012-01-11,14.732,14.758,14.732,14.758,576,0
2012-01-12,15.006,15.006,14.965,14.989,2971,0
2012-01-13,14.709,14.709,14.709,14.709,1247,0
2012-01-17,15.077,15.077,15.006,15.006,13605,0
2012-01-18,15.141,15.262,15.109,15.262,2202,0
2012-01-19,15.317,15.407,15.317,15.399,999,0
2012-01-20,15.367,15.383,15.357,15.383,2248,0
2012-01-23,15.515,15.605,15.48,15.543,4916,0
2012-01-24,15.39,15.447,15.383,15.437,1807,0
2012-01-25,15.292,15.581,14.934,15.581,3307,0
2012-01-26,15.662,15.704,15.614,15.638,3192,0
2012-01-27,15.48,15.524,15.48,15.524,2293,0
2012-01-30,15.292,15.292,15.292,15.292,258,0
2012-01-31,15.437,15.508,15.39,15.495,15212,0
2012-02-01,15.741,15.808,15.741,15.79,16542,0
2012-02-02,15.605,15.63,15.597,15.597,661,0
2012-02-03,16,16.023,15.87,15.87,2404,0
2012-02-06,15.847,15.983,15.847,15.983,943,0
2012-02-07,15.943,16.023,15.926,16.023,4722,0
2012-02-13,15.824,16.023,15.824,16.023,1251,0
2012-02-14,15.688,16.023,15.688,15.887,10672,0
2012-02-15,15.758,16.113,15.718,15.718,827,0
2012-02-16,16.023,16.023,15.847,15.966,4473,0
2012-02-17,16.071,16.183,15.879,15.917,1883,0
2012-02-21,16.166,16.166,15.901,15.901,699,0
2012-02-22,15.901,16.023,15.901,16.023,2371,0
2012-02-23,15.917,16.264,15.901,16.062,3033,0
2012-02-24,16.23,16.23,16.23,16.23,1998,0
2012-02-27,16.208,16.208,16.031,16.208,887,0
2012-02-28,16.152,16.23,15.951,16.23,1827,0
2012-02-29,16.019,16.051,15.947,16.051,2386,0
2012-03-01,16.216,16.353,16.078,16.192,1747,0
2012-03-02,16.152,16.16,16.078,16.144,999,0
2012-03-05,16.039,16.16,16.023,16.023,1702,0
2012-03-06,15.704,15.712,15.543,15.543,2998,0
2012-03-07,15.704,15.704,15.704,15.704,3472,0
2012-03-09,15.887,15.96,15.887,15.951,3140,0
2012-03-12,15.901,15.917,15.901,15.917,4385,0
2012-03-13,16.134,16.144,16.125,16.134,999,0
2012-03-15,16.087,16.183,16.087,16.119,2078,0
2012-03-16,16.328,16.328,16.328,16.328,250,0
2012-03-19,16.463,16.496,16.463,16.496,250,0
2012-03-20,16.6,16.758,16.174,16.174,17954,0
2012-03-21,16.245,16.264,16.223,16.245,7306,0
2012-03-22,16.023,16.055,16.014,16.039,2935,0
2012-03-23,16.104,16.104,16.023,16.104,1496,0
2012-03-26,16.295,16.319,16.245,16.319,3673,0
2012-03-27,16.254,16.254,16.16,16.16,2121,0
2012-03-29,15.824,15.856,15.79,15.856,1130,0
2012-04-02,16.087,16.287,16.078,16.287,2401,0
2012-04-03,16.144,16.208,16.047,16.047,684,0
2012-04-04,15.697,15.697,15.574,15.63,3868,0
2012-04-05,15.502,15.502,15.502,15.502,313,0
2012-04-09,15.357,15.524,15.214,15.524,1229,0
2012-04-10,15.214,15.214,15.117,15.158,374,0
2012-04-11,15.327,15.342,15.285,15.309,3416,0
2012-04-12,15.453,15.453,15.453,15.453,298,0
2012-04-13,15.206,15.206,15.206,15.206,374,0
2012-04-16,15.342,15.342,15.173,15.309,1939,0
2012-04-17,15.524,15.581,15.524,15.581,374,0
2012-04-18,15.48,15.515,15.462,15.515,2599,0
2012-04-19,15.48,15.48,15.35,15.35,12858,0
2012-04-20,15.567,15.567,15.543,15.543,686,0
2012-04-24,15.367,15.415,15.317,15.415,3605,0
2012-04-25,15.561,15.561,15.561,15.561,129,0
2012-04-26,15.638,15.638,15.638,15.638,125,0
2012-04-27,15.718,15.718,15.718,15.718,250,0
2012-04-30,15.653,15.653,15.567,15.581,6990,0
2012-05-01,15.662,15.662,15.662,15.662,365,0
2012-05-02,15.508,15.561,15.471,15.561,975,0
2012-05-03,15.502,15.502,15.453,15.453,4816,0
2012-05-04,15.254,15.254,15.254,15.254,437,0
2012-05-07,15.223,15.342,14.822,15.327,2121,0
2012-05-08,15.23,15.23,15.196,15.196,818,0
2012-05-09,14.867,15.006,14.686,15.006,23697,0
2012-05-10,15.055,15.055,15.055,15.055,1496,0
2012-05-11,14.909,14.98,14.909,14.98,1938,0
2012-05-15,14.598,14.598,14.558,14.558,4523,0
2012-05-16,14.42,14.42,14.42,14.42,2496,0
2012-05-17,14.212,14.212,14.171,14.197,1729,0
2012-05-21,14.189,14.245,14.189,14.245,3541,0
2012-05-22,14.453,14.453,14.429,14.429,750,0
2012-05-23,14.212,14.212,13.997,14.09,15361,0
2012-05-24,14.157,14.251,14.148,14.251,1027,0
2012-05-25,14.139,14.22,14.139,14.22,1126,0
2012-05-30,13.916,14.01,13.909,13.909,32724,0
2012-05-31,13.858,13.909,13.858,13.909,6974,0
2012-06-01,13.681,13.718,13.663,13.672,3332,0
2012-06-04,13.812,13.812,13.722,13.722,374,0
2012-06-05,13.801,13.825,13.801,13.825,874,0
2012-06-06,14.078,14.199,14.078,14.199,1247,0
2012-06-07,14.508,14.508,14.272,14.28,4997,0
2012-06-08,14.159,14.314,14.159,14.314,10395,0
2012-06-11,14.397,14.397,14.164,14.164,750,0
2012-06-14,14.348,14.453,14.348,14.453,3748,0
2012-06-15,14.558,14.558,14.558,14.558,369,0
2012-06-18,14.524,14.524,14.524,14.524,431,0
2012-06-19,14.785,14.949,14.785,14.899,1834,0
2012-06-20,14.872,14.872,14.872,14.872,124,0
2012-06-21,14.687,14.687,14.606,14.606,375,0
2012-06-22,14.761,14.761,14.637,14.687,1913,0
2012-06-25,14.061,14.344,14.061,14.344,518,0
2012-06-26,14.02,14.436,14.02,14.436,369,0
2012-06-27,14.516,14.654,14.516,14.606,7392,0
2012-06-28,14.354,14.539,14.354,14.539,5167,0
2012-06-29,15.037,15.256,14.987,15.02,9024,0
2012-07-02,15.037,15.142,15.028,15.142,3568,0
2012-07-03,15.265,15.265,15.265,15.265,193,0
2012-07-05,14.995,14.995,14.995,14.995,1494,0
2012-07-10,14.817,14.817,14.808,14.817,861,0
2012-07-11,14.855,14.855,14.792,14.792,1355,0
2012-07-13,14.679,14.679,14.679,14.679,1124,0
2012-07-16,14.827,14.863,14.77,14.863,983,0
2012-07-17,14.808,14.841,14.808,14.841,1967,0
2012-07-18,14.827,14.89,14.827,14.89,983,0
2012-07-19,15.086,15.086,15.086,15.086,158,0
2012-07-20,14.849,14.849,14.785,14.799,3384,0
2012-07-23,14.344,14.548,14.344,14.548,2023,0
2012-07-24,14.344,14.397,14.322,14.344,1726,0
2012-07-25,14.386,14.386,14.344,14.344,1600,0
2012-07-26,14.834,14.89,14.827,14.849,1784,0
2012-07-27,15.225,15.225,15.225,15.225,403,0
2012-07-30,15.225,15.225,15.225,15.225,1148,0
2012-07-31,15.181,15.198,15.124,15.124,1771,0
2012-08-01,15.303,15.303,15.174,15.225,1729,0
2012-08-02,14.899,14.932,14.899,14.907,1559,0
2012-08-03,15.321,15.493,15.304,15.493,3503,0
2012-08-06,15.613,15.621,15.605,15.605,5453,0
2012-08-07,15.712,15.801,15.712,15.735,3627,0
2012-08-08,15.678,15.771,15.678,15.75,7171,0
2012-08-09,15.769,15.769,15.769,15.769,124,0
2012-08-13,15.75,15.75,15.712,15.712,1185,0
2012-08-14,15.768,15.768,15.768,15.768,1764,0
2012-08-16,15.864,15.864,15.864,15.864,259,0
2012-08-17,15.849,15.849,15.849,15.849,430,0
2012-08-20,15.785,15.818,15.785,15.818,1403,0
2012-08-22,15.793,15.864,15.793,15.864,369,0
2012-08-23,15.849,15.849,15.801,15.801,3588,0
2012-08-24,15.808,15.808,15.808,15.808,247,0
2012-08-27,15.849,15.849,15.849,15.849,459,0
2012-08-29,15.75,15.768,15.719,15.719,4776,0
2012-08-30,15.741,15.741,15.579,15.579,1737,0
2012-08-31,15.817,15.817,15.75,15.75,1600,0
2012-09-04,15.682,15.766,15.682,15.766,1338,0
2012-09-05,15.712,15.712,15.712,15.712,616,0
2012-09-06,15.898,16.096,15.898,16.076,861,0
2012-09-07,16.272,16.291,16.255,16.272,2051,0
2012-09-10,16.255,16.255,16.229,16.229,2275,0
2012-09-11,16.288,16.451,16.288,16.438,3314,0
2012-09-13,16.736,16.736,16.532,16.736,2954,0
2012-09-14,16.996,16.996,16.882,16.897,1864,0
2012-09-17,16.849,16.849,16.842,16.842,247,0
2012-09-19,16.84,16.84,16.752,16.752,2966,0
2012-09-20,16.605,16.68,16.557,16.68,2336,0
2012-09-21,16.81,16.81,16.81,16.81,409,0
2012-09-24,16.612,16.679,16.612,16.679,367,0
2012-09-25,16.719,16.719,16.712,16.712,606,0
2012-09-28,16.282,16.282,16.282,16.282,123,0
2012-10-01,16.465,16.465,16.4,16.4,856,0
2012-10-02,16.494,16.494,16.494,16.494,1956,0
2012-10-03,16.475,16.475,16.409,16.456,1162,0
2012-10-04,16.548,16.548,16.548,16.548,246,0
2012-10-05,16.728,16.728,16.662,16.662,269,0
2012-10-09,16.374,16.374,16.3,16.3,2570,0
2012-10-11,16.456,16.456,16.336,16.336,734,0
2012-10-12,16.314,16.314,16.314,16.314,367,0
2012-10-16,16.693,16.744,16.693,16.744,3143,0
2012-10-19,16.679,16.679,16.679,16.679,246,0
2012-10-22,16.693,16.702,16.67,16.702,1773,0
2012-10-24,16.409,16.409,16.409,16.409,128,0
2012-10-25,16.434,16.434,16.391,16.399,1392,0
2012-10-26,16.327,16.33,16.309,16.33,856,0
2012-10-31,16.605,16.605,16.081,16.572,2323,0
2012-11-01,16.737,16.737,16.737,16.737,176,0
2012-11-02,16.546,16.546,16.546,16.546,144,0
2012-11-06,16.523,16.523,16.515,16.515,1278,0
2012-11-07,16.336,16.354,16.336,16.336,643,0
2012-11-09,16.286,16.286,16.286,16.286,246,0
2012-11-12,16.171,16.171,16.163,16.163,3058,0
2012-11-13,16.206,16.206,16.206,16.206,472,0
2012-11-14,16.099,16.099,16.065,16.065,1773,0
2012-11-15,16.002,16.016,15.951,15.951,3244,0
2012-11-16,15.886,15.984,15.886,15.886,2693,0
2012-11-19,16.13,16.215,16.13,16.215,1225,0
2012-11-23,16.664,16.664,16.664,16.664,219,0
2012-11-26,16.581,16.581,16.581,16.581,123,0
2012-11-27,16.531,16.588,16.499,16.588,2061,0
2012-11-29,16.758,16.838,16.758,16.838,2639,0
2012-11-30,16.799,16.799,16.737,16.744,978,0
2012-12-03,16.843,16.843,16.843,16.843,123,0
2012-12-05,17.038,17.038,17.038,17.038,612,0
2012-12-06,16.956,16.956,16.915,16.956,1495,0
2012-12-07,16.915,16.915,16.906,16.915,753,0
2012-12-11,17.042,17.121,17.042,17.102,4795,0
2012-12-12,17.129,17.129,17.111,17.111,856,0
2012-12-13,17.16,17.167,17.111,17.16,6577,0
2012-12-17,17.16,17.202,17.16,17.202,891,0
2012-12-18,17.241,17.365,17.241,17.365,2294,0
2012-12-19,17.381,17.389,17.381,17.389,4119,0
2012-12-20,17.332,17.397,17.332,17.397,802,0
2012-12-21,17.136,17.226,17.136,17.226,600,0
2012-12-24,17.202,17.226,17.202,17.226,2406,0
2012-12-26,17.277,17.286,17.231,17.231,5409,0
2012-12-27,17.376,17.376,17.211,17.309,5654,0
2012-12-31,17.202,17.308,17.136,17.308,2758,0
2013-01-02,17.815,17.815,17.595,17.595,4005,0
2013-01-03,17.451,17.509,17.451,17.509,777,0
2013-01-04,17.533,17.602,17.526,17.602,2810,0
2013-01-07,17.509,17.618,17.509,17.617,1843,0
2013-01-09,17.602,17.602,17.602,17.602,600,0
2013-01-10,17.734,17.84,17.734,17.84,13559,0
2013-01-11,17.949,17.949,17.855,17.932,1859,0
2013-01-14,17.85,17.85,17.85,17.85,167,0
2013-01-15,17.84,17.883,17.7,17.836,2844,0
2013-01-16,17.708,17.775,17.657,17.775,3369,0
2013-01-17,17.901,17.975,17.867,17.965,12648,0
2013-01-18,17.932,17.932,17.81,17.891,12478,0
2013-01-22,17.94,17.957,17.891,17.951,14681,0
2013-01-23,17.925,17.965,17.925,17.925,482,0
2013-01-24,18.028,18.081,18.025,18.065,1285,0
2013-01-25,18.156,18.215,18.156,18.215,3972,0
2013-01-28,18.182,18.199,18.182,18.199,2371,0
2013-01-29,18.281,18.281,18.281,18.281,242,0
2013-01-30,18.322,18.322,18.286,18.286,3005,0
2013-01-31,18.281,18.281,18.281,18.281,121,0
2013-02-01,18.407,18.407,18.407,18.407,540,0
2013-02-04,18.124,18.124,17.954,17.954,3184,0
2013-02-05,18.041,18.073,17.992,17.992,915,0
2013-02-06,17.949,17.982,17.938,17.975,1984,0
2013-02-07,17.965,17.965,17.742,17.764,1302,0
2013-02-08,17.868,17.924,17.868,17.924,361,0
2013-02-11,17.758,17.772,17.758,17.772,661,0
2013-02-12,17.883,18.003,17.883,18.003,1381,0
2013-02-13,18.031,18.073,18.016,18.016,1922,0
2013-02-14,17.857,17.857,17.857,17.857,121,0
2013-02-15,17.85,17.859,17.775,17.775,3178,0
2013-02-19,17.941,17.946,17.891,17.891,1535,0
2013-02-21,17.443,17.491,17.383,17.408,9109,0
2013-02-22,17.487,17.532,17.46,17.525,5776,0
2013-02-25,17.595,17.595,17.185,17.185,2506,0
2013-02-26,17.218,17.291,17.218,17.291,600,0
2013-02-27,17.417,17.417,17.417,17.417,361,0
2013-02-28,17.477,17.477,17.477,17.477,167,0
2013-03-01,17.309,17.43,17.309,17.359,2071,0
2013-03-04,17.376,17.451,17.342,17.443,2065,0
2013-03-06,17.651,17.651,17.651,17.651,457,0
2013-03-07,17.775,17.775,17.775,17.775,1517,0
2013-03-08,17.76,17.76,17.758,17.758,614,0
2013-03-11,17.775,17.84,17.775,17.832,3534,0
2013-03-13,17.674,17.758,17.674,17.758,361,0
2013-03-14,17.936,17.936,17.936,17.936,242,0
2013-03-15,17.999,18.008,17.957,17.957,1617,0
2013-03-18,17.725,17.775,17.683,17.75,1914,0
2013-03-19,17.595,17.683,17.595,17.683,600,0
2013-03-20,17.867,17.867,17.84,17.84,1324,0
2013-03-21,17.649,17.673,17.649,17.673,2166,0
2013-03-22,17.859,17.859,17.799,17.799,3249,0
2013-03-26,17.595,17.657,17.559,17.635,6649,0
2013-03-27,17.392,17.499,17.392,17.499,1011,0
2013-03-28,17.603,17.603,17.602,17.602,1400,0
2013-04-01,17.57,17.57,17.559,17.559,552,0
2013-04-02,17.802,17.802,17.758,17.758,1022,0
2013-04-04,17.508,17.508,17.434,17.477,479,0
2013-04-05,17.477,17.477,17.443,17.443,482,0
2013-04-08,17.4,17.443,17.4,17.443,1033,0
2013-04-10,17.793,17.875,17.793,17.859,13239,0
2013-04-11,17.976,17.976,17.972,17.972,752,0
2013-04-12,17.906,17.906,17.84,17.85,1388,0
2013-04-16,17.716,17.793,17.716,17.793,1243,0
2013-04-17,17.525,17.539,17.368,17.368,1509,0
2013-04-18,17.509,17.518,17.356,17.518,13805,0
2013-04-22,17.567,17.618,17.567,17.618,516,0
2013-04-23,17.832,17.901,17.832,17.901,2683,0
2013-04-24,17.982,17.982,17.982,17.982,242,0
2013-04-25,18.099,18.164,18.057,18.057,8314,0
2013-04-26,18.073,18.073,18.073,18.073,242,0
2013-04-29,18.281,18.357,18.281,18.357,1072,0
2013-04-30,18.336,18.336,18.336,18.336,121,0
2013-05-01,18.464,18.464,18.281,18.289,2273,0
2013-05-02,18.299,18.364,18.299,18.364,2516,0
2013-05-03,18.539,18.563,18.539,18.548,4635,0
2013-05-06,18.431,18.431,18.431,18.431,242,0
2013-05-07,18.564,18.564,18.564,18.564,773,0
2013-05-08,18.665,18.74,18.665,18.696,2990,0
2013-05-09,18.657,18.721,18.631,18.705,3529,0
2013-05-10,18.64,18.64,18.64,18.64,506,0
2013-05-13,18.613,18.627,17.533,18.627,5692,0
2013-05-14,18.564,18.673,18.564,18.673,21893,0
2013-05-15,18.673,18.688,18.673,18.688,797,0
2013-05-16,18.675,18.675,18.675,18.675,361,0
2013-05-17,18.564,18.691,18.564,18.673,3119,0
2013-05-20,18.613,18.729,18.613,18.729,739,0
2013-05-21,18.712,18.805,18.712,18.805,1038,0
2013-05-22,18.68,18.68,18.68,18.68,193,0
2013-05-23,18.423,18.423,18.267,18.267,842,0
2013-05-24,18.407,18.464,18.407,18.445,1354,0
2013-05-28,18.754,18.754,18.613,18.619,2643,0
2013-05-29,18.472,18.472,18.472,18.472,121,0
2013-05-30,18.539,18.539,18.539,18.539,587,0
2013-05-31,18.35,18.35,18.35,18.35,723,0
2013-06-04,18.36,18.36,18.307,18.307,1234,0
2013-06-05,18.026,18.04,18.026,18.04,242,0
2013-06-06,18.107,18.107,18.107,18.107,121,0
2013-06-07,18.182,18.355,18.182,18.355,2534,0
2013-06-10,18.315,18.315,18.299,18.299,338,0
2013-06-11,18.107,18.124,18.107,18.124,464,0
2013-06-12,18.289,18.289,18.113,18.156,4408,0
2013-06-13,18.156,18.156,18.156,18.156,121,0
2013-06-14,18.224,18.224,18.215,18.215,365,0
2013-06-17,18.364,18.364,18.257,18.273,841,0
