Date,Open,High,Low,Close,Volume,OpenInt
2014-07-24,61.629,61.743,61.535,61.658,597663,0
2014-07-25,61.516,61.516,61.269,61.422,552990,0
2014-07-28,61.714,62.065,61.563,62.056,390028,0
2014-07-29,62.235,62.358,61.999,62.026,675270,0
2014-07-30,62.49,62.5,61.753,62.046,799649,0
2014-07-31,62.095,62.095,60.958,61.042,361810,0
2014-08-01,61.023,61.516,60.977,61.383,314458,0
2014-08-04,61.573,61.819,61.355,61.771,788432,0
2014-08-05,61.279,61.299,60.862,60.92,697515,0
2014-08-06,60.692,61.005,60.692,60.825,1091600,0
2014-08-07,60.901,60.986,60.398,60.532,242473,0
2014-08-08,60.664,61.002,60.608,60.91,1125605,0
2014-08-11,61.269,61.553,61.214,61.44,212503,0
2014-08-12,61.317,61.487,61.185,61.46,402211,0
2014-08-13,61.895,62.151,61.895,62.065,1278769,0
2014-08-14,62.141,62.141,61.98,62.112,317721,0
2014-08-15,62.206,62.31,61.677,61.943,629226,0
2014-08-18,62.056,62.245,61.943,62.235,387546,0
2014-08-19,62.49,62.595,62.34,62.548,521400,0
2014-08-20,62.235,62.67,62.235,62.52,841245,0
2014-08-21,62.17,62.33,62.007,62.056,420211,0
2014-08-22,62.255,62.443,61.98,62.196,236870,0
2014-08-25,62.301,62.425,62.264,62.407,132291,0
2014-08-26,62.453,62.623,62.407,62.585,468978,0
2014-08-27,62.623,62.718,62.5,62.642,464213,0
2014-08-28,61.999,62.206,61.96,62.188,268771,0
2014-08-29,62.216,62.378,61.999,62.206,453803,0
2014-09-02,62.245,62.245,61.838,61.933,429508,0
2014-09-03,63.012,63.012,62.613,62.69,389597,0
2014-09-04,62.917,62.983,62.538,62.832,530646,0
2014-09-05,62.68,62.954,62.48,62.954,472881,0
2014-09-08,62.756,62.793,62.32,62.52,742733,0
2014-09-09,62.34,62.397,61.753,61.951,714062,0
2014-09-10,61.479,61.856,61.224,61.79,486115,0
2014-09-11,61.365,61.506,61.158,61.479,426931,0
2014-09-12,61.44,61.44,60.959,61.119,287649,0
2014-09-15,60.862,60.91,60.438,60.438,1975580,0
2014-09-16,60.21,61.25,60.105,60.92,1361515,0
2014-09-17,60.948,61.052,60.516,60.559,313287,0
2014-09-18,60.722,60.777,60.559,60.702,634835,0
2014-09-19,60.825,60.825,60.258,60.438,399884,0
2014-09-22,60.067,60.153,59.442,59.547,871642,0
2014-09-23,59.501,59.698,59.33,59.349,839597,0
2014-09-24,59.831,60.238,59.651,60.115,657789,0
2014-09-25,59.34,59.34,58.846,58.949,799198,0
2014-09-26,59.094,59.354,59.055,59.226,286826,0
2014-09-29,58.183,58.279,57.985,58.129,604830,0
2014-09-30,58.022,58.156,57.872,58.042,626827,0
2014-10-01,57.825,57.894,57.105,57.105,607583,0
2014-10-02,57.047,57.521,56.546,57.295,774537,0
2014-10-03,57.673,57.919,57.448,57.796,774530,0
2014-10-06,58.355,58.43,58.079,58.099,524672,0
2014-10-07,58.052,58.052,57.568,57.616,468784,0
2014-10-08,57.568,58.44,57.246,58.355,710110,0
2014-10-09,58.212,58.227,57.456,57.597,664019,0
2014-10-10,57.086,57.304,56.594,56.774,1331091,0
2014-10-13,57.332,57.738,57.047,57.047,662684,0
2014-10-14,57.047,57.521,56.982,57.21,1071838,0
2014-10-15,56.944,57.228,56.047,57.086,567645,0
2014-10-16,56.054,57.246,55.989,56.887,1375105,0
2014-10-17,57.218,57.568,57.021,57.152,607839,0
2014-10-20,57.361,57.692,57.256,57.665,384392,0
2014-10-21,57.786,58.212,57.645,58.062,599609,0
2014-10-22,58.052,58.192,57.768,57.919,685469,0
2014-10-23,58.119,58.42,58.062,58.148,657451,0
2014-10-24,57.882,58.335,57.882,58.202,2170482,0
2014-10-27,57.673,57.891,57.597,57.862,579255,0
2014-10-28,58.515,58.856,58.202,58.789,379708,0
2014-10-29,59.207,59.405,58.705,58.932,316198,0
2014-10-30,58.789,59.362,58.762,59.226,1050943,0
2014-10-31,59.557,59.82,59.461,59.528,1014141,0
2014-11-03,59.386,59.386,59.046,59.169,722241,0
2014-11-04,59.159,59.207,58.846,59.187,390012,0
2014-11-05,58.819,58.846,58.505,58.809,369426,0
2014-11-06,58.753,58.851,58.549,58.601,1653909,0
2014-11-07,58.563,58.78,58.459,58.753,1061073,0
2014-11-10,59.377,59.377,58.979,59.008,569044,0
2014-11-11,58.885,59.139,58.846,58.998,1488185,0
2014-11-12,59.027,59.129,58.866,58.904,330753,0
2014-11-13,59.197,59.244,58.939,59.094,334492,0
2014-11-14,59.169,59.511,59.129,59.423,2441841,0
2014-11-17,58.789,58.904,58.714,58.846,1320547,0
2014-11-18,58.592,58.838,58.582,58.78,280406,0
2014-11-19,58.476,58.666,58.269,58.525,276414,0
2014-11-20,58.345,58.496,58.289,58.393,245828,0
2014-11-21,59.641,59.671,59.367,59.585,599843,0
2014-11-24,59.461,59.511,59.178,59.423,557683,0
2014-11-25,59.501,59.612,59.197,59.234,1674055,0
2014-11-26,59.746,60.086,59.746,60.058,915570,0
2014-11-28,59.681,59.707,59.442,59.528,1191182,0
2014-12-01,58.762,58.799,58.43,58.573,685027,0
2014-12-02,58.846,58.979,58.789,58.939,2365887,0
2014-12-03,58.876,59.027,58.78,58.969,1532399,0
2014-12-04,59.358,59.481,59.217,59.33,403496,0
2014-12-05,59.33,59.442,59.127,59.413,1135470,0
2014-12-08,59.017,59.102,58.753,58.828,874964,0
2014-12-09,58.212,58.212,57.914,58.156,2171283,0
2014-12-10,57.967,58.202,57.466,57.502,894971,0
2014-12-11,57.484,57.862,57.371,57.588,1408962,0
2014-12-12,57.143,57.407,56.745,56.755,525369,0
2014-12-15,56.868,57.067,56.15,56.366,631860,0
2014-12-16,55.95,56.811,55.818,56.092,2100285,0
2014-12-17,56.011,57.199,55.782,56.729,3415727,0
2014-12-18,57.091,57.263,56.844,57.199,1322136,0
2014-12-19,57.273,57.675,57.179,57.493,576620,0
2014-12-22,57.8,58.264,57.8,58.2,722755,0
2014-12-23,57.866,57.904,57.542,57.609,1083709,0
2014-12-24,57.638,57.781,57.628,57.713,371020,0
2014-12-26,58.288,58.575,58.288,58.334,271615,0
2014-12-29,58.344,58.46,58.23,58.268,383398,0
2014-12-30,58.028,58.116,57.899,58,1066555,0
2014-12-31,58.412,58.575,58.205,58.248,623219,0
2015-01-02,58.477,58.477,57.829,57.962,532979,0
2015-01-05,57.943,57.943,57.244,57.302,642301,0
2015-01-06,56.977,57.205,56.442,56.71,759353,0
2015-01-07,57.36,57.713,57.321,57.704,876411,0
2015-01-08,58.278,58.823,58.239,58.698,2147471,0
2015-01-09,58.783,58.899,58.477,58.659,2694267,0
2015-01-12,58.584,58.871,58.42,58.487,715882,0
2015-01-13,59.233,59.502,58.65,59.023,809996,0
2015-01-14,58.659,58.783,58.278,58.727,1921593,0
2015-01-15,59.521,59.693,59.215,59.233,2310535,0
2015-01-16,58.803,59.462,58.774,59.434,1228850,0
2015-01-20,59.099,59.31,59.062,59.253,1324510,0
2015-01-21,59.74,60.296,59.674,60.296,2066627,0
2015-01-22,60.476,61.203,60.19,61.087,3746211,0
2015-01-23,61.06,61.223,61.002,61.011,984773,0
2015-01-26,61.069,61.259,60.848,61.184,1240051,0
2015-01-27,60.734,60.916,60.543,60.754,1329935,0
2015-01-28,60.868,60.993,60.217,60.313,819155,0
2015-01-29,60.429,60.472,59.931,60.448,1005508,0
2015-01-30,59.693,59.788,59.147,59.185,1883577,0
2015-02-02,59.921,60.276,59.711,60.152,1205749,0
2015-02-03,60.439,60.777,60.132,60.744,3489570,0
2015-02-04,61.184,61.259,60.658,60.82,5127803,0
2015-02-05,60.486,60.83,60.399,60.791,780143,0
2015-02-06,60.389,60.389,59.883,60.038,1347525,0
2015-02-09,59.892,59.902,59.664,59.769,394352,0
2015-02-10,59.912,59.999,59.693,59.883,537871,0
2015-02-11,59.587,59.817,59.424,59.674,630417,0
2015-02-12,60.113,60.439,60.038,60.389,1081185,0
2015-02-13,60.658,60.888,60.389,60.858,1465384,0
2015-02-17,60.764,60.858,60.496,60.716,772298,0
2015-02-18,60.639,60.81,60.381,60.725,382360,0
2015-02-19,60.629,60.773,60.429,60.561,447227,0
2015-02-20,60.561,60.945,60.352,60.858,1134621,0
2015-02-23,60.677,60.706,60.313,60.429,510062,0
2015-02-24,60.773,61.193,60.5,61.06,3614128,0
2015-02-25,61.069,61.136,60.948,60.955,3848238,0
2015-02-26,61.279,61.309,61.02,61.122,634488,0
2015-02-27,61.146,61.279,61.011,61.02,858254,0
2015-03-02,61.154,61.299,60.974,61.269,1423647,0
2015-03-03,61.087,61.087,60.81,60.897,754607,0
2015-03-04,60.304,60.571,60.209,60.486,799690,0
2015-03-05,60.458,60.505,60.227,60.332,656279,0
2015-03-06,60.19,60.247,59.577,59.769,1281701,0
2015-03-09,59.836,59.873,59.674,59.711,544354,0
2015-03-10,58.783,58.909,58.487,58.496,777830,0
2015-03-11,58.678,58.881,58.65,58.832,1011093,0
2015-03-12,59.367,59.549,59.262,59.32,1072600,0
2015-03-13,58.995,58.995,58.575,58.774,1431493,0
2015-03-16,59.205,59.577,59.195,59.521,823540,0
2015-03-17,59.424,59.873,59.34,59.836,1201157,0
2015-03-18,59.807,61.077,59.625,60.858,1036720,0
2015-03-19,60.591,60.591,60.237,60.524,2078777,0
2015-03-20,60.716,61.077,60.706,60.955,1681285,0
2015-03-23,60.906,61.164,60.782,60.964,985988,0
2015-03-24,60.935,61.05,60.858,61.04,1858378,0
2015-03-25,60.955,61.087,60.313,60.313,633058,0
2015-03-26,60.276,60.342,59.97,60.209,578037,0
2015-03-27,60.371,60.611,60.304,60.496,577303,0
2015-03-30,60.974,61.576,60.974,61.489,571238,0
2015-03-31,61.127,61.299,60.964,61.184,438279,0
2015-04-01,61.566,61.795,61.462,61.776,1261512,0
2015-04-02,62.073,62.503,62.044,62.426,701782,0
2015-04-06,62.733,63.219,62.665,62.932,1191323,0
2015-04-07,63,63.03,62.733,62.733,536475,0
2015-04-08,64.119,64.463,63.976,64.243,1552937,0
2015-04-09,64.769,65.52,64.769,65.353,1802902,0
2015-04-10,65.131,65.419,64.951,65.343,821030,0
2015-04-13,65.687,65.83,65.266,65.313,1613607,0
2015-04-14,65.228,65.428,64.999,65.274,1426367,0
2015-04-15,65.122,65.467,65.094,65.438,1331847,0
2015-04-16,65.648,66.23,65.524,65.992,2076432,0
2015-04-17,64.644,64.979,64.386,64.864,1745198,0
2015-04-20,64.854,65.103,64.692,64.959,759417,0
2015-04-21,65.582,65.734,65.371,65.419,1170877,0
2015-04-22,66.031,66.126,65.772,66.088,1018063,0
2015-04-23,66.098,66.499,65.887,66.366,1515279,0
2015-04-24,66.633,66.633,66.394,66.447,815109,0
2015-04-27,66.805,66.862,66.614,66.796,1033373,0
2015-04-28,66.747,66.834,66.442,66.761,1512063,0
2015-04-29,65.973,66.155,65.743,65.973,1214232,0
2015-04-30,65.419,65.562,65.074,65.112,911511,0
2015-05-01,65.39,65.619,65.131,65.495,689648,0
2015-05-04,65.668,66.136,65.582,66.058,491217,0
2015-05-05,65.438,65.532,64.903,64.989,1243521,0
2015-05-06,64.778,64.913,64.062,64.185,1541329,0
2015-05-07,63.687,63.985,63.545,63.971,1604845,0
2015-05-08,64.826,64.941,64.568,64.731,2367377,0
2015-05-11,64.654,64.712,64.089,64.109,830443,0
2015-05-12,63.755,63.957,63.527,63.845,1004612,0
2015-05-13,64.148,64.289,63.913,63.952,1426198,0
2015-05-14,64.156,64.53,64.156,64.473,508057,0
2015-05-15,64.549,65.009,64.473,65.009,1202926,0
2015-05-18,64.692,64.692,64.454,64.463,1452443,0
2015-05-19,64.836,64.941,64.751,64.889,899126,0
2015-05-20,64.787,64.931,64.5,64.787,2267779,0
2015-05-21,64.463,64.76,64.376,64.702,1659319,0
2015-05-22,65.333,65.552,65.228,65.41,1276366,0
2015-05-26,65.41,65.41,64.741,64.903,630162,0
2015-05-27,64.463,64.796,64.376,64.76,1601996,0
2015-05-28,63.39,63.889,63.39,63.68,3646198,0
2015-05-29,63.373,63.65,63.076,63.125,2740705,0
2015-06-01,63.4,63.44,62.961,63.202,910053,0
2015-06-02,62.868,63.202,62.713,63.03,453319,0
2015-06-03,63.076,63.192,62.848,63.086,588707,0
2015-06-04,62.571,62.742,62.302,62.369,602932,0
2015-06-05,61.815,62.178,61.718,61.977,637347,0
2015-06-08,61.987,62.024,61.805,61.872,557325,0
2015-06-09,61.346,61.413,61.127,61.213,777526,0
2015-06-10,61.174,61.776,61.174,61.662,725706,0
2015-06-11,61.882,61.882,61.508,61.624,656528,0
2015-06-12,61.767,61.94,61.633,61.815,2135262,0
2015-06-15,60.791,61.05,60.791,60.925,845924,0
2015-06-16,60.486,60.791,60.476,60.668,2311309,0
2015-06-17,60.925,61.384,60.601,61.146,1157433,0
2015-06-18,61.452,61.776,61.223,61.624,826050,0
2015-06-19,61.462,61.604,61.299,61.309,786719,0
2015-06-22,62.034,62.255,61.957,62.044,486194,0
2015-06-23,62.483,62.752,62.473,62.733,2051263,0
2015-06-24,62.58,62.761,62.283,62.283,1599381,0
2015-06-25,62.427,62.427,62.018,62.048,223176,0
2015-06-26,61.538,61.634,61.268,61.308,417472,0
2015-06-29,60.383,60.565,59.902,59.931,675689,0
2015-06-30,61.085,61.182,60.538,60.605,2140678,0
2015-07-01,61.009,61.153,60.681,60.884,533795,0
2015-07-02,61.144,61.452,61.027,61.067,615397,0
2015-07-06,59.2,59.787,59.132,59.306,1929250,0
2015-07-07,58.007,58.373,57.382,58.325,3658806,0
2015-07-08,56.535,56.728,55.872,55.93,5022139,0
2015-07-09,57.777,57.959,57.315,57.334,1819164,0
2015-07-10,58.709,58.874,58.344,58.796,2296097,0
2015-07-13,59.642,59.768,59.076,59.21,2799952,0
2015-07-14,58.767,59.152,58.749,59.096,730900,0
2015-07-15,58.68,58.796,58.354,58.412,730298,0
2015-07-16,58.874,59.258,58.835,59.19,1005010,0
2015-07-17,59.499,59.499,59.181,59.277,444396,0
2015-07-20,58.883,59.096,58.661,58.912,621010,0
2015-07-21,59.096,59.316,58.922,58.969,753446,0
2015-07-22,58.576,58.614,58.325,58.383,1148984,0
2015-07-23,58.344,58.478,58.036,58.143,1498575,0
2015-07-24,57.767,57.806,57.209,57.421,1285993,0
2015-07-27,56.199,56.458,55.988,56.18,3205679,0
2015-07-28,56.661,56.95,56.41,56.891,804486,0
2015-07-29,56.747,57.44,56.728,57.324,1469157,0
2015-07-30,56.766,56.824,56.478,56.766,605729,0
2015-07-31,57.2,57.363,56.881,57.017,1018003,0
2015-08-03,56.372,56.382,55.978,56.131,3122151,0
2015-08-04,56.565,56.728,56.238,56.392,1348572,0
2015-08-05,56.844,56.978,56.478,56.583,1038275,0
2015-08-06,56.151,56.304,55.867,55.978,1270589,0
2015-08-07,56.093,56.228,55.938,56.054,717583,0
2015-08-10,56.362,56.95,56.362,56.901,2184141,0
2015-08-11,55.583,55.621,55.103,55.496,2442436,0
2015-08-12,54.343,54.593,54.16,54.545,4293331,0
2015-08-13,54.795,54.958,54.583,54.678,1710118,0
2015-08-14,54.756,55.015,54.756,54.899,1769890,0
2015-08-17,54.043,54.343,53.957,54.343,683694,0
2015-08-18,53.544,53.775,53.505,53.554,1210940,0
2015-08-19,53.273,53.352,52.533,52.9,1669473,0
2015-08-20,52.071,52.207,51.755,51.784,2770951,0
2015-08-21,51.178,51.437,50.272,50.282,3396951,0
2015-08-24,46.636,49.263,45.801,47.676,4823982,0
2015-08-25,50.861,51.091,48.879,48.879,3756937,0
2015-08-26,49.899,50.38,49.032,50.322,4186052,0
2015-08-27,51.322,52.302,51.254,52.207,2594856,0
2015-08-28,51.524,51.812,51.35,51.581,5152704,0
2015-08-31,51.303,51.495,50.927,51.312,2365121,0
2015-09-01,50.033,50.264,49.417,49.658,1978002,0
2015-09-02,50.292,50.302,49.84,50.235,2594024,0
2015-09-03,50.427,51.072,50.389,50.445,2117923,0
2015-09-04,49.379,49.609,48.802,49.002,1236408,0
2015-09-08,50.514,50.995,50.504,50.956,1085469,0
2015-09-09,51.947,52.139,51.1,51.148,1232353,0
2015-09-10,51.274,51.707,51.091,51.447,1658185,0
2015-09-11,51.196,51.687,51.196,51.667,544917,0
2015-09-14,51.398,51.437,51.129,51.341,493565,0
2015-09-15,51.245,51.898,51.235,51.765,1428719,0
2015-09-16,52.649,53.1,52.533,52.995,835880,0
2015-09-17,52.448,53.9,52.448,52.851,745141,0
2015-09-18,52.409,52.773,51.938,52.043,1113952,0
2015-09-21,52.236,52.293,51.889,52.062,1967503,0
2015-09-22,51.215,51.274,50.907,51.215,994407,0
2015-09-23,50.947,51.015,50.571,50.638,781252,0
2015-09-24,50.052,50.427,49.677,50.282,2829171,0
2015-09-25,50.725,50.832,50.072,50.196,1268321,0
2015-09-28,49.695,49.782,49.09,49.243,993358,0
2015-09-29,49.225,49.629,49.052,49.389,1724047,0
2015-09-30,50.445,50.802,50.292,50.744,1238695,0
2015-10-01,51.015,51.284,50.648,50.995,2853177,0
2015-10-02,50.861,52.236,50.687,52.236,1863655,0
2015-10-05,52.659,53.273,52.553,53.226,970274,0
2015-10-06,52.91,53.073,52.688,52.832,1341401,0
2015-10-07,54.246,54.708,54.053,54.419,1080402,0
2015-10-08,53.88,54.852,53.88,54.766,879021,0
2015-10-09,55.188,55.468,54.756,54.958,526622,0
2015-10-12,54.968,55.07,54.718,54.785,686629,0
2015-10-13,54.304,54.632,54.043,54.083,497930,0
2015-10-14,54.448,54.632,54.295,54.362,1309797,0
2015-10-15,55.429,55.901,55.266,55.901,1330691,0
2015-10-16,55.689,55.958,55.526,55.901,494709,0
2015-10-19,55.449,55.555,55.276,55.449,811948,0
2015-10-20,55.468,55.575,55.343,55.516,469136,0
2015-10-21,55.371,55.401,54.862,54.919,1052620,0
2015-10-22,55.314,56.111,55.314,56.036,669765,0
2015-10-23,56.535,56.699,56.276,56.535,527453,0
2015-10-26,55.93,56.064,55.833,55.921,463523,0
2015-10-27,55.449,55.592,55.296,55.419,773093,0
2015-10-28,55.468,55.65,54.545,54.899,928709,0
2015-10-29,54.381,54.563,54.265,54.438,499803,0
2015-10-30,54.554,54.756,54.343,54.343,392627,0
2015-11-02,54.545,55.093,54.51,55.065,529089,0
2015-11-03,54.958,55.795,54.958,55.592,797843,0
2015-11-04,56.054,56.151,55.458,55.65,1237802,0
2015-11-05,55.565,55.795,55.296,55.583,1855235,0
2015-11-06,54.545,55.045,54.295,55.006,1101478,0
2015-11-09,54.4,54.4,53.64,53.784,1306890,0
2015-11-10,53.496,53.505,53.236,53.361,853135,0
2015-11-11,53.66,53.697,53.409,53.447,736606,0
2015-11-12,53.515,53.697,53.159,53.198,596582,0
2015-11-13,52.668,52.717,52.275,52.39,1408864,0
2015-11-16,52.409,53.265,52.409,53.236,826212,0
2015-11-17,53.073,53.273,52.91,53.063,710514,0
2015-11-18,52.747,53.429,52.747,53.371,1073203,0
2015-11-19,53.65,53.957,53.611,53.735,724131,0
2015-11-20,54.295,54.535,54.198,54.304,769351,0
2015-11-23,54.16,54.169,53.843,53.929,700221,0
2015-11-24,53.66,54.304,53.592,54.189,877980,0
2015-11-25,54.043,54.131,53.843,54.053,260816,0
2015-11-27,53.188,53.236,53.014,53.073,386391,0
2015-11-30,52.88,53.381,52.861,53.371,1380070,0
2015-12-01,53.62,53.948,53.62,53.909,791159,0
2015-12-02,53.582,53.689,53.159,53.323,1450476,0
2015-12-03,53.439,53.439,52.678,52.875,1433108,0
2015-12-04,52.851,53.64,52.707,53.544,2964925,0
2015-12-07,53.083,53.083,52.639,52.832,913117,0
2015-12-08,51.84,52.245,51.644,52.217,1828483,0
2015-12-09,51.812,52.341,51.62,51.87,2119066,0
2015-12-10,51.898,52.12,51.716,51.755,1731844,0
2015-12-11,50.842,50.917,50.514,50.561,1038068,0
2015-12-14,50.868,51.12,50.472,51.081,1663306,0
2015-12-15,51.553,51.967,51.553,51.745,1553149,0
2015-12-16,52.177,52.927,52.014,52.717,1219983,0
2015-12-17,52.697,52.697,52.024,52.034,816649,0
2015-12-18,52.177,52.293,51.957,52.014,761450,0
2015-12-21,52.796,52.826,52.18,52.503,2407543,0
2015-12-22,52.66,52.875,52.484,52.767,1721506,0
2015-12-23,53.09,53.511,53.09,53.442,953122,0
2015-12-24,54.313,54.313,52.796,53.295,389578,0
2015-12-28,52.836,52.933,52.582,52.836,1744209,0
2015-12-29,53.09,53.09,52.855,52.963,713307,0
2015-12-30,52.522,52.63,52.386,52.396,865658,0
2015-12-31,52.366,52.582,52.23,52.249,442509,0
2016-01-04,50.831,50.861,50.381,50.722,1898582,0
2016-01-05,50.918,51.055,50.732,50.821,1283983,0
2016-01-06,49.912,50.155,49.705,49.833,1015982,0
2016-01-07,48.6,49.363,48.444,48.444,935543,0
2016-01-08,48.884,48.884,48.014,48.041,4789998,0
2016-01-11,48.258,48.414,47.681,48.071,1827248,0
2016-01-12,48.345,48.511,47.875,48.189,770901,0
2016-01-13,48.551,48.678,47.515,47.631,1178836,0
2016-01-14,47.719,48.316,47.328,48.18,1583414,0
2016-01-15,46.516,46.628,45.811,46.34,1147879,0
2016-01-19,47.611,47.7,46.888,47.23,779037,0
2016-01-20,45.821,46.389,45.137,46.037,2551522,0
2016-01-21,45.987,46.79,45.783,46.291,1123206,0
2016-01-22,47.505,47.611,47.221,47.553,1185067,0
2016-01-25,47.455,47.534,46.888,46.946,1479114,0
2016-01-26,47.015,47.525,47.015,47.416,834109,0
2016-01-27,47.26,47.671,46.742,46.966,1196889,0
2016-01-28,47.572,47.764,47.074,47.319,1700683,0
2016-01-29,48.111,48.708,48.091,48.668,1709461,0
2016-02-01,48.061,48.345,47.857,48.228,1298158,0
2016-02-02,47.631,47.691,46.898,47.045,1016562,0
2016-02-03,47.26,47.827,46.467,47.807,1938646,0
2016-02-04,48.041,48.511,47.724,47.974,1413367,0
2016-02-05,48.023,48.16,47.406,47.592,903240,0
2016-02-08,47.045,47.182,46.447,46.986,1316096,0
2016-02-09,46.34,46.956,46.067,46.497,1103987,0
2016-02-10,47.084,47.525,46.663,46.722,699800,0
2016-02-11,45.939,46.33,45.724,46.047,868940,0
2016-02-12,46.33,46.76,46.135,46.752,722089,0
2016-02-16,47.525,47.885,47.455,47.847,1878508,0
2016-02-17,48.061,48.551,47.984,48.511,606835,0
2016-02-18,48.531,48.599,48.091,48.14,838304,0
2016-02-19,48.041,48.316,47.895,48.081,440801,0
2016-02-22,48.776,49.138,48.658,49.119,872071,0
2016-02-23,48.57,48.61,48.14,48.17,370384,0
2016-02-24,47.525,48.228,47.269,48.081,549112,0
2016-02-25,47.827,48.228,47.611,48.209,513603,0
2016-02-26,48.464,48.58,47.984,48.023,349018,0
2016-02-29,48.287,48.64,48.218,48.258,1835632,0
2016-03-01,49.089,49.793,49.02,49.745,760251,0
2016-03-02,49.852,50.419,49.823,50.381,714307,0
2016-03-03,50.429,50.791,50.389,50.722,448527,0
2016-03-04,51.075,51.887,50.987,51.76,557806,0
2016-03-07,51.007,51.583,50.977,51.378,669943,0
2016-03-08,50.703,50.772,50.381,50.419,575715,0
2016-03-09,50.742,51.007,50.644,50.712,807938,0
2016-03-10,51.045,51.163,50.204,50.664,1296248,0
2016-03-11,51.476,51.956,51.368,51.926,768993,0
2016-03-14,51.73,51.936,51.623,51.77,451569,0
2016-03-15,51.202,51.358,51.027,51.339,387032,0
2016-03-16,51.055,52.274,50.957,52.18,2537112,0
2016-03-17,52.288,52.905,52.082,52.865,1148445,0
2016-03-18,53.002,53.335,53.002,53.139,642399,0
2016-03-21,53.09,53.28,53.011,53.198,451980,0
2016-03-22,52.915,53.256,52.845,53.071,386061,0
2016-03-23,52.826,52.826,52.346,52.386,414920,0
2016-03-24,51.976,52.297,51.857,52.297,682293,0
2016-03-28,52.141,52.307,52.122,52.288,256305,0
2016-03-29,52.132,52.943,52.034,52.943,325141,0
2016-03-30,53.706,54,53.658,53.658,1023086,0
2016-03-31,53.716,53.794,53.394,53.442,561700,0
2016-04-01,52.406,53.237,52.24,53.129,863248,0
2016-04-04,53.159,53.169,52.689,52.757,1792988,0
2016-04-05,52.092,52.109,51.691,51.75,1331054,0
2016-04-06,51.867,52.494,51.73,52.474,442673,0
2016-04-07,51.926,51.994,51.452,51.545,883667,0
2016-04-08,52.435,52.562,52.063,52.19,1172769,0
2016-04-11,52.796,53.011,52.645,52.66,517690,0
2016-04-12,52.816,53.445,52.66,53.275,437434,0
2016-04-13,54.195,54.362,54.078,54.352,688633,0
2016-04-14,54.294,54.294,54.088,54.205,1739093,0
2016-04-15,54.176,54.176,53.877,53.902,514169,0
2016-04-18,53.784,54.362,53.784,54.254,375279,0
2016-04-19,54.567,54.914,54.479,54.851,531050,0
2016-04-20,54.214,54.607,54.068,54.343,375443,0
2016-04-21,54.323,54.391,53.892,53.97,524556,0
2016-04-22,53.834,54.166,53.648,53.755,578430,0
2016-04-25,53.678,53.696,53.438,53.53,901750,0
2016-04-26,53.765,53.882,53.643,53.844,256927,0
2016-04-27,53.559,54.166,53.521,54.03,986386,0
2016-04-28,53.384,53.814,53.325,53.394,1421812,0
2016-04-29,53.071,53.081,52.471,52.836,803793,0
2016-05-02,52.865,52.979,52.601,52.895,537143,0
2016-05-03,52.092,52.21,51.647,51.681,738722,0
2016-05-04,51.486,51.52,50.967,51.036,726782,0
2016-05-05,51.457,51.515,51.007,51.153,1027091,0
2016-05-06,50.878,51.163,50.772,50.987,1555824,0
2016-05-09,50.997,50.997,50.518,50.556,503185,0
2016-05-10,50.957,51.387,50.957,51.368,664977,0
2016-05-11,51.114,51.3,50.957,50.957,405386,0
2016-05-12,51.192,51.252,50.722,50.791,485715,0
2016-05-13,50.429,50.625,50.004,50.097,670728,0
2016-05-16,50.566,50.928,50.566,50.786,362085,0
2016-05-17,50.772,50.918,50.448,50.586,415770,0
2016-05-18,50.371,50.791,49.979,50.243,612846,0
2016-05-19,49.432,49.929,49.432,49.763,820612,0
2016-05-20,50.234,50.361,50.155,50.214,1882213,0
2016-05-23,50.263,50.556,50.253,50.272,569164,0
2016-05-24,50.399,50.841,50.381,50.742,385965,0
2016-05-25,51.221,51.545,51.221,51.407,492556,0
2016-05-26,51.603,51.671,51.418,51.525,947083,0
2016-05-27,51.8,52.014,51.642,51.76,433497,0
2016-05-31,52.053,52.288,51.896,52.151,630636,0
2016-06-01,52.053,52.151,51.887,52.034,372105,0
2016-06-02,52.082,52.474,52.063,52.454,489018,0
2016-06-03,52.885,52.983,52.542,52.905,537765,0
2016-06-06,53.119,53.628,53.114,53.511,803664,0
2016-06-07,53.814,54.01,53.814,53.912,582866,0
2016-06-08,54.048,54.176,53.941,54.058,578629,0
2016-06-09,53.471,53.648,53.413,53.589,510689,0
2016-06-10,52.816,52.845,52.376,52.562,806060,0
2016-06-13,51.847,52.16,51.686,51.73,792680,0
2016-06-14,51.642,51.862,51.373,51.75,1042375,0
2016-06-15,52.19,52.61,52.102,52.16,715089,0
2016-06-16,51.847,52.063,51.085,52.014,1006426,0
2016-06-17,51.966,52.014,51.583,51.906,624511,0
2016-06-20,52.729,52.992,52.62,52.669,403013,0
2016-06-21,52.836,53.149,52.669,52.983,610004,0
2016-06-22,53.312,53.528,53.135,53.155,930380,0
2016-06-23,53.705,54.217,53.588,54.188,995034,0
2016-06-24,51.668,52.524,51.245,51.382,2042412,0
2016-06-27,51.363,51.363,50.408,50.93,1069897,0
2016-06-28,52.131,52.259,51.802,52.259,764063,0
2016-06-29,53.046,53.322,53.046,53.233,607478,0
2016-06-30,53.558,53.932,53.376,53.824,644578,0
2016-07-01,54.336,54.424,54.159,54.257,466049,0
2016-07-05,53.647,53.745,53.401,53.548,1482617,0
